2025-07-02 15:53:19,314 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 12:29:34,482 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:29:34,483 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:29:34,483 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:29:34,485 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:29:34,526 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-03 12:29:34,620 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 12:29:34,621 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 12:29:34,677 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 12:29:34,768 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:29:34,768 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:29:34,769 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:29:34,771 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:29:34,771 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:29:34,772 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:29:34,812 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-03 12:29:34,850 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 12:29:34,851 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 12:30:16,145 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 12:30:16,241 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:16,242 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:16,242 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:16,244 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:16,245 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:16,245 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:16,285 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-03 12:30:16,387 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 12:30:16,387 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 12:30:16,443 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 12:30:16,529 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:16,530 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:16,531 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:16,533 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:16,533 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:16,534 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:16,572 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-03 12:30:16,615 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 12:30:16,615 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 12:30:35,853 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 12:30:35,960 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:35,960 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:35,961 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:35,963 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:35,963 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:35,964 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:36,006 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-03 12:30:36,103 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 12:30:36,104 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 12:30:36,160 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 12:30:36,251 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:36,252 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:36,252 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 12:30:36,254 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:36,254 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:36,255 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 12:30:36,295 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-03 12:30:36,335 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 12:30:36,335 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:03:12,111 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:03:12,232 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:03:12,233 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:03:12,234 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:03:12,237 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:03:12,237 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:03:12,237 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:03:12,287 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-03 13:03:12,393 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 13:03:12,393 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:03:12,455 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:03:12,549 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:03:12,549 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:03:12,549 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:03:12,549 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:03:12,549 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:03:12,557 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:03:12,607 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-03 13:03:12,642 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 13:03:12,642 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:06:16,727 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:06:16,829 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:06:16,829 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:06:16,830 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:06:16,832 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:06:16,832 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:06:16,833 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:06:16,874 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-03 13:06:16,960 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 13:06:16,961 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:06:17,020 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:06:17,107 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:06:17,108 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:06:17,109 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:06:17,110 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:06:17,111 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:06:17,112 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:06:17,152 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-03 13:06:17,190 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 13:06:17,191 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:09:47,911 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:09:48,014 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:09:48,014 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:09:48,015 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:09:48,017 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:09:48,017 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:09:48,018 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:09:48,059 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-03 13:09:48,150 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 13:09:48,150 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:09:48,212 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:09:48,300 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:09:48,300 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:09:48,301 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:09:48,303 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:09:48,303 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:09:48,304 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:09:48,345 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-03 13:09:48,384 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 13:09:48,385 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:10:21,161 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:10:21,272 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:10:21,272 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:10:21,272 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:10:21,288 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:10:21,288 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:10:21,288 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:10:21,330 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-03 13:10:21,424 | INFO     | CheckerApp | setup_application:563 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-03 13:10:21,424 | INFO     | CheckerApp | _setup_workflow_routes:2319 | [ROUTING] Workflow routing system setup complete
2025-07-03 13:10:21,474 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-03 13:10:21,568 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:10:21,569 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:10:21,569 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-03 13:10:21,571 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:10:21,571 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-03 13:10:21,572 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
